Time;mod0 Pos.x;mod0 Pos.y;mod0 Pos.z;mod0 Angle;mod1 Pos.x;mod1 Pos.y;mod1 Pos.z;mod1 Angle;mod2 Pos.x;mod2 Pos.y;mod2 Pos.z;mod2 Angle;mod3 Pos.x;mod3 Pos.y;mod3 Pos.z;mod3 Angle;mod4 Pos.x;mod4 Pos.y;mod4 Pos.z;mod4 Angle;sMod0 distanceSensor4;sMod0 forceSensor;sMod1 forceSensor;sMod2 forceSensor;sMod3 forceSensor;sMod4 forceSensor;sMod5 forceSensor
207.914245605469;-0.447599765879786;10.510654089558;-0.365407844763009;-6.79788548874542E-07;-0.445578735476056;10.4929412374629;-1.30717666288326;1.46925418745678E-06;-0.445406451674303;10.4207047197255;-2.2235733038217;-6.91948604693827E-07;-0.407476064427246;10.3958312084446;-3.12024344150789;5.11187506298667E-06;-0.138154137318578;10.798470001716;-4.41275281988005;-1.71498108600565E-06;3.55;0.0236556930346975;0.140383602940528;0.192000091845388;0.395487133039413;0.066676268288136;0.945748589839518
207.976501464844;-0.455811401954185;10.6915827270041;-0.471321912518708;-6.78305160941779E-07;-0.453843761377868;10.662072956352;-1.35386605096187;1.47003095106692E-06;-0.459158747500655;10.5754092398688;-2.25936747593269;-6.88481281043339E-07;-0.427334703181546;10.5455773781388;-3.15596101426212;5.10183498601247E-06;-0.153883066924018;10.9364425113005;-4.42118799524751;-1.71413974466926E-06;3.4;-0.000566726235596289;-0.00225031585679467;-0.0029326060345018;-0.0056647046350174;-0.000632306308123886;-0.0147838149903356
208.030960083008;-0.185749405530413;10.7310419004917;-0.925808405978654;-6.78164161759186E-07;-0.327776350753831;10.7920848623748;-1.77057410593343;1.45761288490812E-06;-0.449179252302377;10.7074832054129;-2.59859306371392;-6.8815007006218E-07;-0.476231622994007;10.6771372197996;-3.46626365878759;5.08657822320099E-06;-0.18496828541432;10.9904131719103;-4.56038965152845;-1.71390266687904E-06;3.25;-5.13131958624516E-05;-0.000242017019816347;-0.000324036146452609;-0.000627783014527306;-8.8378569550786E-05;-0.00152279384801653
208.09294128418;-0.0654038249033543;10.7062478181882;-0.972493521587122;-6.78147014218826E-07;-0.0401959396019175;10.714442125001;-1.94267374005413;1.45662274154498E-06;-0.0982059455217667;10.7081845204912;-2.90449726764914;-6.88121439863365E-07;-0.0819103295779698;10.7063244266851;-3.87575987024914;5.08529526648613E-06;-0.0750361859845739;10.8018964410175;-4.82488289539259;-1.71387061616819E-06;3.15;-1.78251275283115E-05;-3.6375432724094E-05;-4.32900566411031E-05;-7.45908469898106E-05;-1.49533319072085E-05;-0.00015845625892535
208.153076171875;-0.0638944531575071;10.735453161892;-0.970342789775318;-6.78141843173593E-07;-0.0144608797794594;10.7339936821133;-1.94170833973609;1.45656992792692E-06;-0.0385212938824439;10.7332902780894;-2.91030943526729;-6.88119169032705E-07;0.00721877258085077;10.7325104866088;-3.88187737315966;5.08521362073521E-06;-0.0127442543261738;10.7453235526912;-4.84900744716253;-1.71385884393618E-06;3.1;-1.58360356592684E-05;-1.52281071881058E-05;-1.33926676966545E-05;-1.42739036672297E-05;-5.40058703727222E-06;-1.74452474812839E-05
208.214782714844;-0.0688382327749157;10.7395921169086;-0.966738374044573;-6.78137882431323E-07;-0.013977821077334;10.7370557053011;-1.93797541422599;1.4565930239711E-06;-0.0308838250527043;10.7368512147533;-2.90702303040928;-6.88119292057071E-07;0.0216156611498314;10.7360872672315;-3.87804410016308;5.08523524211351E-06;0.00327243353631129;10.7390258087497;-4.84668534909518;-1.71384909594286E-06;3.05;-1.57052020096497E-05;-1.30198585908396E-05;-1.02106344080557E-05;-7.70695416392352E-06;-4.16227173427335E-06;-2.78251989618238E-06
208.272079467773;-0.0739101368196582;10.7095215995552;-0.963056776314826;-6.78134046545233E-07;-0.015433182294549;10.7067958015581;-1.93410128007628;1.45662221732369E-06;-0.0284642995624585;10.7065689798352;-2.90323489128235;-6.88119637798844E-07;0.0278859179533708;10.7057277078704;-3.87401796732253;5.08526579521175E-06;0.0128338283613333;10.7075313883274;-4.84286848179877;-1.71383955114578E-06;3.1;-1.56737296758733E-05;-1.2766160636409E-05;-9.8508729932381E-06;-6.97090730732753E-06;-3.98135534557843E-06;-1.22727420971232E-06
208.333023071289;-0.0789504016020772;10.6442640666675;-0.959386192856156;-6.78130224070995E-07;-0.0170356108406599;10.6414431845451;-1.93021878710482;1.45665189633641E-06;-0.0265783746687452;10.6411388321471;-2.89939535075729;-6.88120004897665E-07;0.0332426495400042;10.6402139403633;-3.86996809116589;5.08529712808902E-06;0.0216167954882841;10.6418214882293;-4.83888235582738;-1.71383002680006E-06;3.1;-1.56471166856886E-05;-1.27152003992389E-05;-9.78773748389412E-06;-6.86520982086651E-06;-3.93234384962035E-06;-1.03652704293924E-06
208.393325805664;-0.0839830626013065;10.5437150827467;-0.95573305945466;-6.78126403420276E-07;-0.0186487265360505;10.5408091829685;-1.92634072063561;1.45668161459899E-06;-0.0247470348977353;10.540421425563;-2.89554510452716;-6.88120374239917E-07;0.0384971274782716;10.5394126630319;-3.86589981414267;5.08532852998399E-06;0.0303085810223142;10.5409241557748;-4.83485097566136;-1.71382050446163E-06;3.15;-1.56208900864318E-05;-1.26854809272463E-05;-9.75578406549032E-06;-6.82762046617454E-06;-3.89963969839053E-06;-9.88317472192003E-07
208.459487915039;-0.0890138605823649;10.4078634912004;-0.952097863272691;-6.78122583371398E-07;-0.0202625201081166;10.4048736550929;-1.92246843271683;1.45671133739613E-06;-0.0229211819685778;10.4044018604476;-2.89168815098344;-6.88120743981698E-07;0.0437397447250657;10.4033092569798;-3.8618132646276;5.08535994038605E-06;0.0389894189260999;10.4047353473987;-4.83078750642421;-1.71381098228843E-06;3.25;-1.55948535351566E-05;-1.26581131519215E-05;-9.7272257757851E-06;-6.79746367732273E-06;-3.86904352766468E-06;-9.55154110504466E-07
208.512664794922;-0.0778507938559148;10.827285608401;-0.455580492904201;-8.78214796338437E-07;-0.0394657713791263;9.82663790530465;-1.42357549518856;1.47222009860359E-06;0.0192925153681041;10.8149224679506;-2.49302138631284;-9.97854968681624E-07;0.0471354062278862;10.8190135904669;-3.43668853544073;5.09188545854341E-06;0.123350187824266;10.7619345107466;-4.56541703407515;-2.14652337066114E-06;3.3;0.033130055537728;0.00168081968068216;-0.0189377808664886;-0.00682293264904591;0.0055194006592051;0.021291044880096
208.57356262207;-0.0765178732658673;10.8787270757265;-0.453462075662019;-8.778754620151E-07;-0.0389419801855471;9.87810330557713;-1.42162059440507;1.47186570687097E-06;0.0191846563511782;10.8673240566517;-2.48731999120998;-9.96782788726109E-07;0.0452328211416572;10.8710960195977;-3.43221361275558;5.09161120616897E-06;0.110178890264926;10.8136612734776;-4.56658319164656;-2.14639784556745E-06;3.25;-0.0032407328596601;-0.00155825386456617;0.000769365554697416;-0.00118994897871578;-0.00111874485117329;-0.00171899224663308
208.637664794922;-0.0739670174850675;10.8948727409562;-0.452313830880754;-8.77829686334219E-07;-0.0376864311056318;9.89424394499695;-1.42009844380025;1.47181851682718E-06;0.0218000884444974;10.8837446776988;-2.48432970602155;-9.9662909930717E-07;0.0455716088100561;10.8874584655769;-3.43010239405919;5.09157388931099E-06;0.113287989903738;10.8082873480839;-4.600944911223;-2.14637765416617E-06;3.2;-0.000289161227414968;-0.000173111253858259;3.79667386009271E-05;-0.000160729110541094;-0.000118558414029617;-0.000139330379160283
208.693222045898;-0.0613899298961505;10.8755190441556;-0.460484985684993;-8.77825670263106E-07;-0.0305923834593097;9.87512239012063;-1.42335394383723;1.47181437412017E-06;0.0541791913336633;10.8546166462184;-2.51538919656139;-9.96616487756695E-07;0.0728048144776122;10.8626314322274;-3.45415849275936;5.09157076374174E-06;0.3095772811976;10.304439260008;-4.75849610286098;-2.14637619944712E-06;3.25;-2.93220266959552E-05;-2.27429824727085E-05;-3.56408697194615E-06;-2.37366746012961E-05;-1.62902193711794E-05;-1.49017823303371E-05
208.754791259766;0.117148904589426;10.7546773983787;-0.613110057766839;-8.77825309194509E-07;0.0189469149577288;9.82540698028621;-1.46014569413402;1.47181403645278E-06;0.324322042359329;10.2042086155196;-2.7480335712926;-9.96615480939561E-07;0.386338827369512;10.322016735132;-3.70989281112018;5.09157050764105E-06;0.281559518099875;9.9143614529282;-4.5267193829351;-2.146376112485E-06;3.3;-6.53586372976669E-06;-6.3983759055656E-06;-4.68968772084453E-06;-6.78934998964172E-06;-5.80778726991382E-06;-5.43104531274417E-06
208.813095092773;-0.0682671337504132;10.8157842471967;-0.431636024037438;-1.08690129768185E-06;-0.0302522544609449;10.8145394728926;-1.38639286867992;1.47227566930972E-06;0.0314090718277521;10.7998198616062;-2.26746895863192;-9.46166545361235E-07;0.0379602089600723;9.81421837142502;-3.35143640183673;5.09098095537295E-06;0.0670575547965674;9.81362263516832;-4.32817379581365;-2.36872830942376E-06;3.3;-0.0263018997004568;-0.0212664327818522;-0.0258616641411735;-0.0259195357262643;-0.0212280997152625;-0.0261663519145902
208.876770019531;-0.0683827885613196;10.8175738418674;-0.431830933738281;-1.08644233347569E-06;-0.0306469106560389;10.8165115705373;-1.38989024042845;1.47227628988276E-06;0.0300638629042472;10.8055993454738;-2.28455750305227;-9.44966615361254E-07;0.03774210314501;9.81590040155827;-3.35307011329354;5.0909790993784E-06;0.0670500851055771;9.81529025668397;-4.32765772138542;-2.36827914160906E-06;3.3;-0.00482703547892822;-0.00281648982195618;-0.00259309047900647;-0.00260079934817748;-0.0028083183497939;-0.00479762661009404
208.934783935547;0.378977418790982;10.0816736662064;-0.471850122103059;-1.3336865335167E-06;0.172807310214037;9.8486104836768;-1.42955783731254;1.51210256280949E-06;0.252203034118743;10.7347308571966;-2.37157685896911;-1.51673980104097E-06;0.0673097558885616;9.8036401436863;-3.35551231249931;5.17380041052548E-06;0.110609569629699;10.8000527844906;-4.33897700059148;-3.22497206535093E-06;3.3;1.0237355675792;0.892060753655917;0.632918289257886;-0.805176600753246;318.620592937776;3439.74441792577
208.990814208984;0.0692574887125955;10.7758933805553;-0.519738938769579;-1.43499072496472E-06;-0.0149065956811773;10.8006836380229;-1.42213622272705;1.51159935057914E-06;0.458617857896892;10.4435905955953;-2.52555469018474;-1.38956347781289E-06;0.0515543480412765;9.80192715342046;-3.35738930018676;5.17128957597829E-06;0.171437947066713;9.8142394320965;-4.36339923938089;-3.36586509348085E-06;3.3;5962.83140856263;5388.94888137371;5063.5940603351;3874.53747342782;2778.09803416828;1395.90358655808
209.056121826172;-0.0590195055093961;9.80091828053577;-0.446521708294888;-1.67870347642769E-06;-0.00881468650727408;10.8002880815364;-1.42347647124667;1.51028164543901E-06;0.0513001911548152;10.7982479983507;-2.40064593216542;-1.73262570043273E-06;0.0905813360561254;9.80455085996827;-3.36938059248585;5.17019065502801E-06;0.0727888393711588;10.8013572921081;-4.32419000583215;-3.57932305134715E-06;3.3;2393.88240258417;2465.69033955884;2889.46786648422;2877.38565277352;2687.07085301482;2376.80717356502
209.117950439453;-0.0628772898845838;9.80095606192979;-0.443129879405049;-1.95324721705807E-06;-0.0240884400955455;9.80095517478049;-1.41136613992044;1.50981406033724E-06;0.00394179227471086;10.8009262958716;-2.37951884653321;-2.18310801914114E-06;0.0360214495024784;10.8010308215725;-3.35154350654906;5.16989905141575E-06;0.0687443272725294;10.8011902616898;-4.32179445665034;-3.82117321965535E-06;3.3;2516.67345931419;2571.72297340117;2772.70952237321;2806.82038430946;2683.31757505038;2438.24635906992
209.171051025391;-0.0621329361536034;9.80106267416851;-0.44245451865855;-2.22504612825573E-06;-0.029536830756185;9.80096111426552;-1.41108545455689;1.50950147620034E-06;0.000798507341353083;10.8008251525817;-2.37205955997041;-2.70667557745394E-06;0.0352892358277197;10.8009786389242;-3.35083514951024;5.16974611155754E-06;0.0687810034444259;10.8011028360814;-4.32133929917626;-4.08121659637654E-06;3.3;2277.82966047452;2841.28419079936;2686.94158975537;2737.71292187308;2655.15397231796;2456.65749631169
209.232070922852;-0.0608973718263272;9.80108552401315;-0.442066172940885;-2.46654688024375E-06;-0.0285864041466314;9.8009770766762;-1.41110045468715;1.50916738695027E-06;-0.00734048078715875;9.80233764732356;-2.3460364491108;-3.19757589058348E-06;0.0356144063487025;10.8009641614695;-3.35043714262662;5.16957902526411E-06;0.0688474814075358;10.8010717800568;-4.32104894625605;-4.3388700292027E-06;3.3;2288.23648160702;2874.26930097403;2702.48699130292;2740.88331280774;2649.77713815314;2445.44230490744
209.290908813477;-0.059848324976388;9.80109567144891;-0.441750534356586;-2.70632114193425E-06;-0.0277656428974987;9.80098281561517;-1.41084071212314;1.50884071000654E-06;-0.00240734117993835;9.80147554445873;-2.3592475333932;-3.68443733280381E-06;0.035997145001961;10.8009582598656;-3.35013671778334;5.169413053873E-06;0.0689923637551653;10.801059608577;-4.32076571151171;-4.5956142571582E-06;3.3;2286.02201970745;2876.25008226861;2704.76476025895;2741.74436048696;2649.00126375536;2442.93197456935
209.353958129883;-0.0588867095035331;9.80110030260857;-0.441451673560692;-2.94574959220371E-06;-0.027013150761686;9.80098521634831;-1.41055001511578;1.50853694826828E-06;-0.00124829090713031;9.80143136575814;-2.35980197401774;-4.17004914122121E-06;0.0363588763701842;10.8009557896233;-3.34984242941357;5.16926514559646E-06;0.0691304257861123;10.8010547161025;-4.32049178165516;-4.8520314442121E-06;3.3;2285.6390764118;2876.31702172931;2705.74752902414;2742.19105764051;2648.78298936404;2441.86593402652
209.414779663086;-0.0579791491231404;9.80110250630055;-0.441161746716475;-3.18506433711338E-06;-0.0263031348939942;9.80098633054911;-1.41026020913462;1.50825252820428E-06;-0.000451736074337951;9.80143432176351;-2.35938543272547;-4.65497905895679E-06;0.0366904867816365;10.8009547239273;-3.34955210596935;5.16913211102664E-06;0.0692417392529236;10.8010527079918;-4.32022603983163;-5.10826806155378E-06;3.3;2285.46414839065;2876.07399882265;2706.47046348956;2742.54243390878;2648.71279324902;2441.21369224789
209.476226806641;-0.0571206877527639;9.80110364473091;-0.440879799845527;-3.42429549373885E-06;-0.0256346769790433;9.80098690214003;-1.40997653226813;1.50798576630691E-06;0.000252357905097193;9.8014419809842;-2.35888681156753;-5.13933582871889E-06;0.0369907010852768;10.8009542268856;-3.34926795580971;5.1690124318362E-06;0.06932568294724;10.8010518583483;-4.31996781980077;-5.36436089414823E-06;3.3;2285.27076263478;2875.78258864872;2707.1389311222;2742.88234744008;2648.69373393316;2440.68600640289
209.532028198242;-0.0563137839699938;9.80110002399651;-0.440607652183826;-3.65741462302325E-06;-0.0250317022421307;9.80098499182485;-1.40971972927137;1.50774115444069E-06;0.00178265350769545;9.80131119167063;-2.36154509725566;-5.61518476390319E-06;0.0372508260427152;10.8009540955447;-3.34898851956319;5.1689097203703E-06;0.0693953909429424;10.8010522526549;-4.31971710846426;-5.61907710212699E-06;3.3;2283.22473807363;2876.08952685648;2708.98296058942;2744.02645930379;2648.66190509007;2439.19920264495
209.593399047852;-0.0555322002884288;9.80109128966116;-0.440333177939902;-3.88464918355103E-06;-0.0244603272109956;9.8009810675482;-1.40949387153194;1.50750674889498E-06;0.00401176262922499;9.8010977256416;-2.36760167193401;-6.08324615063277E-06;0.0374595090643718;10.8009543366061;-3.34868383986663;5.16881258648939E-06;0.0694343271122501;10.8010534597299;-4.31947462367666;-5.87258835245178E-06;3.3;2296.05849025303;2888.24455238516;2716.66214002151;2746.27286941352;2646.39277653989;2433.03119393736
209.653823852539;-0.0548420496843117;9.80109349865145;-0.440083287697632;-4.11680436929908E-06;-0.0239618088661729;9.80098130933075;-1.40922052526191;1.50730563191865E-06;0.00362173971495221;9.80124077752702;-2.36271195524225;-6.55692315637714E-06;0.0376680746374138;10.8009536901355;-3.34845138118944;5.16874545546088E-06;0.0694642141452372;10.8010531910116;-4.3192354164762;-6.12667915591492E-06;3.3;2279.28800804508;2878.10773295469;2708.59354378311;2747.36089901084;2649.65848927111;2437.26643748633
209.71418762207;-0.0540737194075773;9.80108908698902;-0.439777969854441;-4.34328244084091E-06;-0.023234724674907;9.80097987362789;-1.40888180081611;1.50706857214245E-06;0.00406056512447709;9.80111590404267;-2.36652278291283;-7.02645264713675E-06;0.0379384303384401;10.8009536132075;-3.34814846012656;5.16864288026776E-06;0.0693553666556461;10.8010533919549;-4.31900969207599;-6.38019316658078E-06;3.3;2194.48984573844;2942.65300722982;2725.42808614873;2744.22647874431;2639.74467635422;2424.68236193435
209.777786254883;-0.0535088226562296;9.80109128269785;-0.439582579749408;-4.57510020998111E-06;-0.0229455284235601;9.80097993702841;-1.408733750725;1.50690955347017E-06;0.00448477809437696;9.8012416023113;-2.36214869788183;-7.50058702951329E-06;0.0380043110691335;10.800953107909;-3.34794105024982;5.16860600836037E-06;0.0693895819559171;10.8010532318956;-4.31877885805683;-6.63410884754859E-06;3.3;2280.27288850021;2880.28350990047;2710.53665394916;2748.35629917911;2649.35600646216;2435.51996619268
209.830108642578;-0.0528531521427339;9.8010877869437;-0.439293223967374;-4.80132768775308E-06;-0.0223441555390306;9.80097905197887;-1.40840700754044;1.50670696534198E-06;0.00501621342651728;9.80110765710631;-2.36626469223483;-7.96912260784761E-06;0.0382082240609627;10.8009532485752;-3.34765277932514;5.16852993489854E-06;0.0692608074508757;10.8010535039622;-4.31856479013659;-6.88737073135085E-06;3.3;2193.21284249679;2942.85256713171;2726.62003737195;2745.1655481248;2639.75900325089;2423.45232463679
209.891967773438;-0.052365792296265;9.80109101611275;-0.439111521962342;-5.03284602395103E-06;-0.022115567503116;9.80097961765845;-1.40826158524589;1.5065771444877E-06;0.0052625918365261;9.80124760214543;-2.36147473627256;-8.44210144858163E-06;0.0382214990704479;10.8009527576737;-3.34746303672885;5.16851512912512E-06;0.0692450512776204;10.8010532323292;-4.31834618126354;-7.14099861363288E-06;3.3;2279.55251944151;2880.16351582037;2711.35725091783;2749.11080458161;2649.43529173667;2434.60727172686
209.952209472656;-0.0518574988969249;9.80108894646369;-0.438886253885919;-5.2585337176101E-06;-0.0217652482478196;9.8009784663093;-1.40804515262532;1.50643404209626E-06;0.00581417608858685;9.80121331077001;-2.36218867588543;-8.90815270132903E-06;0.0382868879731905;10.8009526524112;-3.34723050243526;5.1684872729416E-06;0.0691461989839674;10.8010535758567;-4.31813853387694;-7.39363893567258E-06;3.3;2278.31808719955;2880.43622546059;2712.34478591408;2749.86919189775;2649.45509322876;2433.67186695452
210.019989013672;-0.0513833304641795;9.80108817527813;-0.438666500689142;-5.48399504324016E-06;-0.0214353446481033;9.80097791548449;-1.40782505686497;1.50630296809031E-06;0.00611242982427191;9.80121141420525;-2.36200783547877;-9.37343097930138E-06;0.0383306707743516;10.8009524608554;-3.34700670576179;5.16846823730704E-06;0.0690197361661394;10.8010536999249;-4.31793656538032;-7.64609274910115E-06;3.3;2277.79135343792;2880.43300666321;2712.83127828933;2750.30892653638;2649.49912526654;2433.14371535054
210.076065063477;-0.0509465342558088;9.80108792538516;-0.438452944077133;-5.70931272664017E-06;-0.0211380834587797;9.80097765715486;-1.40761035712193;1.50618419128587E-06;0.00635628561788612;9.80121422855178;-2.36169963649653;-9.83816895955422E-06;0.0383496835596267;10.8009522573376;-3.34678922797065;5.1684582799524E-06;0.0688723355535159;10.8010537133133;-4.31773994052136;-7.89841231957108E-06;3.3;2277.42224985369;2880.41914404136;2713.20902394384;2750.66789643712;2649.53989633909;2432.70793422739
210.133163452148;-0.0504929100524504;9.80108171925554;-0.438192161731985;-5.9288735996934E-06;-0.0207277348066235;9.80097546117151;-1.40733478560138;1.50605073050686E-06;0.00679362884822196;9.80107071712157;-2.36644421327551;-1.02962140898529E-05;0.0384215757786065;10.8009524671946;-3.34651714728471;5.1684341431252E-06;0.0686491585273296;10.8010544182282;-4.31755333818272;-8.14979834537745E-06;3.3;2189.2649817218;2943.98590200836;2730.38667609737;2748.06973866987;2639.80564567294;2419.74083805424
210.198059082031;-0.0501698560972653;9.80108314058531;-0.438031667609168;-6.15366790258309E-06;-0.0206242662409595;9.80097532585621;-1.40720859638768;1.50598007340238E-06;0.00716584329336447;9.801123602364;-2.36414341441729;-1.0758674881508E-05;0.038311153377253;10.8009520551803;-3.3463442508065;5.16846223576512E-06;0.0685124430404801;10.8010543469572;-4.31736347578315;-8.40155330190685E-06;3.3;2289.37207715234;2889.80671180853;2718.48173604953;2752.17485128444;2647.88056277292;2428.22699728227
210.252227783203;-0.0497988611955043;9.80107884976575;-0.43778991173837;-6.37279284383165E-06;-0.020300421167847;9.80097386945901;-1.40695044539611;1.50587435751707E-06;0.00728953609475276;9.80105187620234;-2.36679020807506;-1.12152057409262E-05;0.03833134705242;10.8009521264769;-3.34609457244599;5.16845962334594E-06;0.0682608360969905;10.8010547834283;-4.31718588552682;-8.65256827980165E-06;3.3;2189.57999409385;2946.32284973714;2732.71529905965;2749.33155710518;2639.45216638971;2417.57445289094
210.313323974609;-0.0495443077864117;9.80108203400734;-0.437644032297025;-6.59716473875683E-06;-0.0202508552542219;9.80097446856447;-1.4068217207318;1.5058278050341E-06;0.0074413473813662;9.8011215295099;-2.36380238373375;-1.16762730125202E-05;0.0381831422400976;10.8009516300517;-3.34594692018784;5.1685060769382E-06;0.0680839225582908;10.8010544541326;-4.31700589363619;-8.90398452558844E-06;3.3;2288.35247990846;2889.96517527284;2719.33228956668;2752.96658354016;2647.95585472802;2427.24752768028
210.377288818359;-0.0492914958920465;9.80107896766651;-0.437458379791412;-6.81579262866104E-06;-0.0201352190216023;9.80097289776452;-1.40665872672623;1.50577038484679E-06;0.00777820525523543;9.80108903256706;-2.36478087759887;-1.21306289896192E-05;0.0380763407571146;10.8009515462847;-3.34574451557113;5.16854214135922E-06;0.0678552326378412;10.8010548939112;-4.31683383205958;-9.15445651972077E-06;3.3;2286.8247678357;2891.04198556356;2720.89769494952;2753.97746008675;2647.84791294031;2425.82840785503
